vendor,language,product_code,product_name,category,brand,description,short_description,product_price,display_price,unit,weight,quantity,tax,image
Zagzoog,EN,GTH96T,"Hob (5) Electric Burners (Ceramic),88cm,Touch Ctrl",Electronics & Digital Products///Electronics,Glem Builtin,"<p><img src=""https://is2or.com/images/products/description_image/543eb25a-4711-454b-a62d-2e79930a47f5.jpeg""></p>",,4082,2999,,,5,10,https://zagzoog.com/uploads/project_thumb/1221-Zagzoog_image_11.jpg///https://zagzoog.com/uploads/project_thumb/1221-Zagzoog_image_12.jpg///https://zagzoog.com/uploads/project_thumb/1221-Zagzoog_image_13.jpg///https://zagzoog.com/uploads/project_thumb/1221-Zagzoog_image_14.jpg///https://zagzoog.com/uploads/project_thumb/1221-Zagzoog_image_15.jpg///https://zagzoog.com/uploads/project_thumb/1221-Zagzoog_image_16.jpg///https://zagzoog.com/uploads/project_thumb/1221-Zagzoog_image_17.jpg///https://zagzoog.com/uploads/project_thumb/1221-Zagzoog_image_18.jpg///https://zagzoog.com/uploads/project_thumb/1221-Zagzoog_image_21.jpg///https://zagzoog.com/uploads/project_thumb/1221-Zagzoog_image_20.jpg
Zagzoog,EN,WTV17HHD,"Top/Load Washer (17)Kg, P.Clean,Inverter,WiFi",Electronics & Digital Products///Electronics,LG,"<p><img src=""https://is2or.com/images/products/description_image/e64ddd9c-c6ad-41c9-b3c5-79ee81721a69.jpeg""></p>",,7302,3399,,,5,10,https://zagzoog.com/uploads/project_thumb/1257-Zagzoog_image_17.jpg///https://zagzoog.com/uploads/project_thumb/1257-Zagzoog_image_18.jpg///https://zagzoog.com/uploads/project_thumb/1257-Zagzoog_image_19.jpg///https://zagzoog.com/uploads/project_thumb/1257-Zagzoog_image_20.jpg///https://zagzoog.com/uploads/project_thumb/1257-Zagzoog_image_21.jpg///https://zagzoog.com/uploads/project_thumb/1257-Zagzoog_image_22.jpg///https://zagzoog.com/uploads/project_thumb/1257-Zagzoog_image_23.jpg///https://zagzoog.com/uploads/project_thumb/1257-Zagzoog_image_24.jpg///https://zagzoog.com/uploads/project_thumb/1257-Zagzoog_image_25.jpg///https://zagzoog.com/uploads/project_thumb/1257-Zagzoog_image_26.jpg///https://zagzoog.com/uploads/project_thumb/1257-Zagzoog_image_27.jpg///https://zagzoog.com/uploads/project_thumb/1257-Zagzoog_image_28.jpg///https://zagzoog.com/uploads/project_thumb/1257-Zagzoog_image_29.jpg///https://zagzoog.com/uploads/project_thumb/1257-Zagzoog_image_30.jpg///https://zagzoog.com/uploads/project_thumb/1257-Zagzoog_image_31.jpg
Zagzoog,EN,85Q6N,"85"" QLED Smart TV,4K HDR,VIDAA",Electronics & Digital Products///Electronics,Hisense,"<p><img src=""https://is2or.com/images/products/description_image/18600d6d-40c2-4cda-9c41-42f8a80cc601.jpeg""></p>",,0,0,,,0,10,https://zagzoog.com/uploads/project_thumb/1344-Zagzoog_image_1.jpg///https://zagzoog.com/uploads/project_thumb/1344-Zagzoog_image_2.jpg///https://zagzoog.com/uploads/project_thumb/1344-Zagzoog_image_3.jpg///https://zagzoog.com/uploads/project_thumb/1344-Zagzoog_image_4.jpg///https://zagzoog.com/uploads/project_thumb/1344-Zagzoog_image_5.jpg///https://zagzoog.com/uploads/project_thumb/1344-Zagzoog_image_6.jpg///https://zagzoog.com/uploads/project_thumb/1344-Zagzoog_image_7.jpg///https://zagzoog.com/uploads/project_thumb/1344-Zagzoog_image_8.jpg///https://zagzoog.com/uploads/project_thumb/1344-Zagzoog_image_9.jpg///https://zagzoog.com/uploads/project_thumb/1344-Zagzoog_image_10.jpg///https://zagzoog.com/uploads/project_thumb/1344-Zagzoog_image_11.jpg
Zagzoog,EN,85A6N,"85"" UHD Smart TV,4K HDR,VIDAA",Electronics & Digital Products///Electronics,Hisense,"<p><img src=""https://is2or.com/images/products/description_image/128b1010-b2d8-45c4-a991-650fc132ad8c.jpeg""></p>",,7245,3599,,,5,10,https://zagzoog.com/uploads/project_thumb/1380-Zagzoog_image_1.jpg///https://zagzoog.com/uploads/project_thumb/1380-Zagzoog_image_2.jpg///https://zagzoog.com/uploads/project_thumb/1380-Zagzoog_image_3.jpg///https://zagzoog.com/uploads/project_thumb/1380-Zagzoog_image_4.jpg///https://zagzoog.com/uploads/project_thumb/1380-Zagzoog_image_5.jpg///https://zagzoog.com/uploads/project_thumb/1380-Zagzoog_image_6.jpg///https://zagzoog.com/uploads/project_thumb/1380-Zagzoog_image_7.jpg///https://zagzoog.com/uploads/project_thumb/1380-Zagzoog_image_8.jpg///https://zagzoog.com/uploads/project_thumb/1380-Zagzoog_image_9.jpg///https://zagzoog.com/uploads/project_thumb/1380-Zagzoog_image_10.jpg///https://zagzoog.com/uploads/project_thumb/1380-Zagzoog_image_11.jpg///https://zagzoog.com/uploads/project_thumb/1380-Zagzoog_image_12.jpg
Zagzoog,EN,P9LV5I,"Hob (5) Gas Burners, 86cm, Enameled",Electronics & Digital Products///Electronics,Glem Builtin,"<p><img src=""https://is2or.com/images/products/description_image/61c13924-24c3-480d-93e9-f58adc478801.jpeg""></p>",,2587,1899,,,5,10,https://zagzoog.com/uploads/project_thumb/393-Zagzoog_image_18.jpg///https://zagzoog.com/uploads/project_thumb/393-Zagzoog_image_19.jpg///https://zagzoog.com/uploads/project_thumb/393-Zagzoog_image_20.jpg///https://zagzoog.com/uploads/project_thumb/393-Zagzoog_image_21.jpg///https://zagzoog.com/uploads/project_thumb/393-Zagzoog_image_22.jpg///https://zagzoog.com/uploads/project_thumb/393-Zagzoog_image_23.jpg///https://zagzoog.com/uploads/project_thumb/393-Zagzoog_image_24.jpg///https://zagzoog.com/uploads/project_thumb/393-Zagzoog_image_27.jpg///https://zagzoog.com/uploads/project_thumb/393-Zagzoog_image_26.jpg
Zagzoog,EN,WTV17HHW,"Top/Load Washer (17)Kg, P.Clean,Inverter,WiFi",Electronics & Digital Products///Electronics,LG,"<p><img src=""https://is2or.com/images/products/description_image/3e45d838-e9b0-4300-bab0-ad5b1b9a1049.jpeg""></p>",,7015,3299,,,5,10,https://zagzoog.com/uploads/project_thumb/1256-Zagzoog_image_16.jpg///https://zagzoog.com/uploads/project_thumb/1256-Zagzoog_image_17.jpg///https://zagzoog.com/uploads/project_thumb/1256-Zagzoog_image_18.jpg///https://zagzoog.com/uploads/project_thumb/1256-Zagzoog_image_19.jpg///https://zagzoog.com/uploads/project_thumb/1256-Zagzoog_image_20.jpg///https://zagzoog.com/uploads/project_thumb/1256-Zagzoog_image_21.jpg///https://zagzoog.com/uploads/project_thumb/1256-Zagzoog_image_22.jpg///https://zagzoog.com/uploads/project_thumb/1256-Zagzoog_image_23.jpg///https://zagzoog.com/uploads/project_thumb/1256-Zagzoog_image_24.jpg///https://zagzoog.com/uploads/project_thumb/1256-Zagzoog_image_25.jpg///https://zagzoog.com/uploads/project_thumb/1256-Zagzoog_image_26.jpg///https://zagzoog.com/uploads/project_thumb/1256-Zagzoog_image_27.jpg///https://zagzoog.com/uploads/project_thumb/1256-Zagzoog_image_28.jpg///https://zagzoog.com/uploads/project_thumb/1256-Zagzoog_image_29.jpg
Zagzoog,EN,100E7N,"100"" QLED SmartTV,4K HDR,VIDAA",Electronics & Digital Products///Electronics,Hisense,"<p><img src=""https://is2or.com/images/products/description_image/57227fc2-acc9-4237-92d4-9fbc209bbc03.jpeg""></p>",,14145,6999,,,5,10,https://zagzoog.com/uploads/project_thumb/1381-Zagzoog_image_1.jpg///https://zagzoog.com/uploads/project_thumb/1381-Zagzoog_image_2.jpg///https://zagzoog.com/uploads/project_thumb/1381-Zagzoog_image_3.jpg///https://zagzoog.com/uploads/project_thumb/1381-Zagzoog_image_4.jpg///https://zagzoog.com/uploads/project_thumb/1381-Zagzoog_image_5.jpg///https://zagzoog.com/uploads/project_thumb/1381-Zagzoog_image_6.jpg///https://zagzoog.com/uploads/project_thumb/1381-Zagzoog_image_7.jpg///https://zagzoog.com/uploads/project_thumb/1381-Zagzoog_image_8.jpg///https://zagzoog.com/uploads/project_thumb/1381-Zagzoog_image_9.jpg///https://zagzoog.com/uploads/project_thumb/1381-Zagzoog_image_10.jpg///https://zagzoog.com/uploads/project_thumb/1381-Zagzoog_image_11.jpg
Zagzoog,EN,RS12DRWN,"Ref 3.21Cf,90L,50/60H-Wh",Electronics & Digital Products///Electronics,Hisense,"<p><img src=""https://is2or.com/images/products/description_image/f444c305-387b-40b2-8786-3db4c20c0987.jpeg""></p>",,0,0,,,0,10,https://zagzoog.com/uploads/project_thumb/1195-Zagzoog_image_10.jpg///https://zagzoog.com/uploads/project_thumb/1195-Zagzoog_image_11.jpg///https://zagzoog.com/uploads/project_thumb/1195-Zagzoog_image_12.jpg///https://zagzoog.com/uploads/project_thumb/1195-Zagzoog_image_13.jpg///https://zagzoog.com/uploads/project_thumb/1195-Zagzoog_image_14.jpg///https://zagzoog.com/uploads/project_thumb/1195-Zagzoog_image_15.jpg///https://zagzoog.com/uploads/project_thumb/1195-Zagzoog_image_16.jpg///https://zagzoog.com/uploads/project_thumb/1195-Zagzoog_image_17.jpg
Zagzoog,EN,RS23DRSSN,"Fridge Single Door (6.3) Cf, (178)L",Electronics & Digital Products///Electronics,Hisense,"<p><img src=""https://is2or.com/images/products/description_image/f24808e0-c2a3-43bb-9413-5bed3b2fc681.jpeg""></p>",,1518,799,,,5,10,https://zagzoog.com/uploads/project_thumb/1196-Zagzoog_image_11.jpg///https://zagzoog.com/uploads/project_thumb/1196-Zagzoog_image_12.jpg///https://zagzoog.com/uploads/project_thumb/1196-Zagzoog_image_13.jpg///https://zagzoog.com/uploads/project_thumb/1196-Zagzoog_image_14.jpg///https://zagzoog.com/uploads/project_thumb/1196-Zagzoog_image_15.jpg///https://zagzoog.com/uploads/project_thumb/1196-Zagzoog_image_16.jpg///https://zagzoog.com/uploads/project_thumb/1196-Zagzoog_image_17.jpg///https://zagzoog.com/uploads/project_thumb/1196-Zagzoog_image_18.jpg///https://zagzoog.com/uploads/project_thumb/1196-Zagzoog_image_19.jpg
Zagzoog,EN,CLME77014BFU3,"THIN/TWIN WASH 7K ,DRY 7K,Wh",Electronics & Digital Products///Electronics,Mabe,"<p><img src=""https://is2or.com/images/products/description_image/ec7271c3-7043-428c-ba25-77840c66b1c6.jpeg""></p>",,0,0,,,0,10,https://zagzoog.com/uploads/project_thumb/1231-Zagzoog_image_1.jpg///https://zagzoog.com/uploads/project_thumb/1231-Zagzoog_image_2.jpg///https://zagzoog.com/uploads/project_thumb/1231-Zagzoog_image_3.jpg///https://zagzoog.com/uploads/project_thumb/1231-Zagzoog_image_4.jpg///https://zagzoog.com/uploads/project_thumb/1231-Zagzoog_image_5.jpg///https://zagzoog.com/uploads/project_thumb/1231-Zagzoog_image_6.jpg///https://zagzoog.com/uploads/project_thumb/1231-Zagzoog_image_10.jpg///https://zagzoog.com/uploads/project_thumb/1231-Zagzoog_image_8.jpg
Zagzoog,EN,FS51DCSS,"Up Right/Freezer (9.2)Cf, (260)L",Electronics & Digital Products///Electronics,Hisense,"<p><img src=""https://is2or.com/images/products/description_image/4ab4ad97-b999-40cd-9e69-5f067bbbd8a9.jpeg""></p>",,3714,2299,,,5,10,https://zagzoog.com/uploads/project_thumb/964-Zagzoog_image_27.jpg///https://zagzoog.com/uploads/project_thumb/964-Zagzoog_image_28.jpg///https://zagzoog.com/uploads/project_thumb/964-Zagzoog_image_29.jpg///https://zagzoog.com/uploads/project_thumb/964-Zagzoog_image_30.jpg///https://zagzoog.com/uploads/project_thumb/964-Zagzoog_image_31.jpg///https://zagzoog.com/uploads/project_thumb/964-Zagzoog_image_32.jpg///https://zagzoog.com/uploads/project_thumb/964-Zagzoog_image_33.jpg///https://zagzoog.com/uploads/project_thumb/964-Zagzoog_image_34.jpg///https://zagzoog.com/uploads/project_thumb/964-Zagzoog_image_35.jpg///https://zagzoog.com/uploads/project_thumb/964-Zagzoog_image_36.jpg///https://zagzoog.com/uploads/project_thumb/964-Zagzoog_image_37.jpg///https://zagzoog.com/uploads/project_thumb/964-Zagzoog_image_38.jpg
Zagzoog,EN,GTD955HIX,"Hob (5) Gas Burners,86cm, Cast iron",Electronics & Digital Products///Electronics,Glem Builtin,"<p><img src=""https://is2or.com/images/products/description_image/00131923-4c98-467f-a4d4-3f044432f954.jpeg""></p>",,3047,1999,,,5,10,https://zagzoog.com/uploads/project_thumb/1220-Zagzoog_image_15.jpg///https://zagzoog.com/uploads/project_thumb/1220-Zagzoog_image_16.jpg///https://zagzoog.com/uploads/project_thumb/1220-Zagzoog_image_17.jpg///https://zagzoog.com/uploads/project_thumb/1220-Zagzoog_image_18.jpg///https://zagzoog.com/uploads/project_thumb/1220-Zagzoog_image_19.jpg///https://zagzoog.com/uploads/project_thumb/1220-Zagzoog_image_20.jpg///https://zagzoog.com/uploads/project_thumb/1220-Zagzoog_image_21.jpg///https://zagzoog.com/uploads/project_thumb/1220-Zagzoog_image_22.jpg///https://zagzoog.com/uploads/project_thumb/1220-Zagzoog_image_23.jpg///https://zagzoog.com/uploads/project_thumb/1220-Zagzoog_image_24.jpg///https://zagzoog.com/uploads/project_thumb/1220-Zagzoog_image_25.jpg///https://zagzoog.com/uploads/project_thumb/1220-Zagzoog_image_28.jpg///https://zagzoog.com/uploads/project_thumb/1220-Zagzoog_image_27.jpg
Zagzoog,EN,CLME77014DFU3,"THIN/TWIN WASH 7K ,DRY 7K,Gry",Electronics & Digital Products///Electronics,Mabe,"<p><img src=""https://is2or.com/images/products/description_image/427875a9-fccb-41f7-961d-f3f6f892ca41.jpeg""></p>",,0,0,,,0,10,https://zagzoog.com/uploads/project_thumb/1232-Zagzoog_image_1.jpg///https://zagzoog.com/uploads/project_thumb/1232-Zagzoog_image_2.jpg///https://zagzoog.com/uploads/project_thumb/1232-Zagzoog_image_3.jpg///https://zagzoog.com/uploads/project_thumb/1232-Zagzoog_image_4.jpg///https://zagzoog.com/uploads/project_thumb/1232-Zagzoog_image_5.jpg///https://zagzoog.com/uploads/project_thumb/1232-Zagzoog_image_9.jpg///https://zagzoog.com/uploads/project_thumb/1232-Zagzoog_image_7.jpg
Zagzoog,EN,WTV22HHM,"Top/Load Washer (22)Kg, P.Clean,Inverter,WiFi",Electronics & Digital Products///Electronics,LG,"<p><img src=""https://is2or.com/images/products/description_image/e8b697e8-6428-4ec8-a067-cac0f49f456d.jpeg""></p>",,0,0,,,0,10,https://zagzoog.com/uploads/project_thumb/1259-Zagzoog_image_15.jpg///https://zagzoog.com/uploads/project_thumb/1259-Zagzoog_image_16.jpg///https://zagzoog.com/uploads/project_thumb/1259-Zagzoog_image_17.jpg///https://zagzoog.com/uploads/project_thumb/1259-Zagzoog_image_18.jpg///https://zagzoog.com/uploads/project_thumb/1259-Zagzoog_image_19.jpg///https://zagzoog.com/uploads/project_thumb/1259-Zagzoog_image_20.jpg///https://zagzoog.com/uploads/project_thumb/1259-Zagzoog_image_21.jpg///https://zagzoog.com/uploads/project_thumb/1259-Zagzoog_image_22.jpg///https://zagzoog.com/uploads/project_thumb/1259-Zagzoog_image_23.jpg///https://zagzoog.com/uploads/project_thumb/1259-Zagzoog_image_24.jpg///https://zagzoog.com/uploads/project_thumb/1259-Zagzoog_image_25.jpg///https://zagzoog.com/uploads/project_thumb/1259-Zagzoog_image_26.jpg///https://zagzoog.com/uploads/project_thumb/1259-Zagzoog_image_27.jpg
Zagzoog,EN,P9LVCI,"Hob (4) Gas & (2) Electric Burners, 86cm, Enameled",Electronics & Digital Products///Electronics,Glem Builtin,"<p><img src=""https://is2or.com/images/products/description_image/8f91805b-8633-4411-8dfe-549e192e326e.jpeg""></p>",,2242,1699,,,5,10,https://zagzoog.com/uploads/project_thumb/583-Zagzoog_image_16.jpg///https://zagzoog.com/uploads/project_thumb/583-Zagzoog_image_17.jpg///https://zagzoog.com/uploads/project_thumb/583-Zagzoog_image_18.jpg///https://zagzoog.com/uploads/project_thumb/583-Zagzoog_image_19.jpg///https://zagzoog.com/uploads/project_thumb/583-Zagzoog_image_20.jpg///https://zagzoog.com/uploads/project_thumb/583-Zagzoog_image_21.jpg///https://zagzoog.com/uploads/project_thumb/583-Zagzoog_image_22.jpg///https://zagzoog.com/uploads/project_thumb/583-Zagzoog_image_25.jpg///https://zagzoog.com/uploads/project_thumb/583-Zagzoog_image_24.jpg
Zagzoog,EN,RS51DLSS,"Fridge Single Door (12.5)Cf, (355)L",Electronics & Digital Products///Electronics,Hisense,"<p><img src=""https://is2or.com/images/products/description_image/16e05bc7-3666-427c-8b02-80e981f37e20.jpeg""></p>",,3588,2099,,,5,10,https://zagzoog.com/uploads/project_thumb/965-Zagzoog_image_31.jpg///https://zagzoog.com/uploads/project_thumb/965-Zagzoog_image_32.jpg///https://zagzoog.com/uploads/project_thumb/965-Zagzoog_image_33.jpg///https://zagzoog.com/uploads/project_thumb/965-Zagzoog_image_34.jpg///https://zagzoog.com/uploads/project_thumb/965-Zagzoog_image_35.jpg///https://zagzoog.com/uploads/project_thumb/965-Zagzoog_image_36.jpg///https://zagzoog.com/uploads/project_thumb/965-Zagzoog_image_37.jpg///https://zagzoog.com/uploads/project_thumb/965-Zagzoog_image_38.jpg///https://zagzoog.com/uploads/project_thumb/965-Zagzoog_image_39.jpg///https://zagzoog.com/uploads/project_thumb/965-Zagzoog_image_40.jpg///https://zagzoog.com/uploads/project_thumb/965-Zagzoog_image_41.jpg///https://zagzoog.com/uploads/project_thumb/965-Zagzoog_image_42.jpg///https://zagzoog.com/uploads/project_thumb/965-Zagzoog_image_43.jpg///https://zagzoog.com/uploads/project_thumb/965-Zagzoog_image_44.jpg
Zagzoog,EN,RS49DLSS,"Ful Ref 12.60Cf,356L- St",Electronics & Digital Products///Electronics,Hisense,"<p><img src=""https://is2or.com/images/products/description_image/1c3b421e-9a0a-401f-83aa-88b580488d4c.jpeg""></p>",,0,0,,,0,10,https://zagzoog.com/uploads/project_thumb/1181-Zagzoog_image_12.jpg///https://zagzoog.com/uploads/project_thumb/1181-Zagzoog_image_13.jpg///https://zagzoog.com/uploads/project_thumb/1181-Zagzoog_image_14.jpg///https://zagzoog.com/uploads/project_thumb/1181-Zagzoog_image_15.jpg///https://zagzoog.com/uploads/project_thumb/1181-Zagzoog_image_16.jpg///https://zagzoog.com/uploads/project_thumb/1181-Zagzoog_image_17.jpg///https://zagzoog.com/uploads/project_thumb/1181-Zagzoog_image_18.jpg///https://zagzoog.com/uploads/project_thumb/1181-Zagzoog_image_19.jpg///https://zagzoog.com/uploads/project_thumb/1181-Zagzoog_image_20.jpg///https://zagzoog.com/uploads/project_thumb/1181-Zagzoog_image_21.jpg
Zagzoog,EN,P9FVCGI,"Hob (4) Gas & (2) Electric Burners, 86cm, Cast iron",Electronics & Digital Products///Electronics,Glem Builtin,"<p><img src=""https://is2or.com/images/products/description_image/678cb1c4-c05c-4f95-8512-0ffb705a280e.jpeg""></p>",,2587,1999,,,5,10,https://zagzoog.com/uploads/project_thumb/394-Zagzoog_image_32.jpg///https://zagzoog.com/uploads/project_thumb/394-Zagzoog_image_33.jpg///https://zagzoog.com/uploads/project_thumb/394-Zagzoog_image_34.jpg///https://zagzoog.com/uploads/project_thumb/394-Zagzoog_image_35.jpg///https://zagzoog.com/uploads/project_thumb/394-Zagzoog_image_36.jpg///https://zagzoog.com/uploads/project_thumb/394-Zagzoog_image_37.jpg///https://zagzoog.com/uploads/project_thumb/394-Zagzoog_image_38.jpg///https://zagzoog.com/uploads/project_thumb/394-Zagzoog_image_39.jpg///https://zagzoog.com/uploads/project_thumb/394-Zagzoog_image_40.jpg///https://zagzoog.com/uploads/project_thumb/394-Zagzoog_image_41.jpg
Zagzoog,EN,RSI62DLSS,"Ful Ref 16.9Cf,478L- St",Electronics & Digital Products///Electronics,Hisense,"<p><img src=""https://is2or.com/images/products/description_image/5fa65b1c-f4ef-4530-b262-bba586e9392e.jpeg""></p>",,0,0,,,0,10,https://zagzoog.com/uploads/project_thumb/1141-Zagzoog_image_9.jpg///https://zagzoog.com/uploads/project_thumb/1141-Zagzoog_image_10.jpg///https://zagzoog.com/uploads/project_thumb/1141-Zagzoog_image_11.jpg///https://zagzoog.com/uploads/project_thumb/1141-Zagzoog_image_12.jpg///https://zagzoog.com/uploads/project_thumb/1141-Zagzoog_image_13.jpg///https://zagzoog.com/uploads/project_thumb/1141-Zagzoog_image_14.jpg///https://zagzoog.com/uploads/project_thumb/1141-Zagzoog_image_15.jpg///https://zagzoog.com/uploads/project_thumb/1141-Zagzoog_image_16.jpg///https://zagzoog.com/uploads/project_thumb/1141-Zagzoog_image_17.jpg///https://zagzoog.com/uploads/project_thumb/1141-Zagzoog_image_18.jpg///https://zagzoog.com/uploads/project_thumb/1141-Zagzoog_image_19.jpg///https://zagzoog.com/uploads/project_thumb/1141-Zagzoog_image_20.jpg///https://zagzoog.com/uploads/project_thumb/1141-Zagzoog_image_21.jpg///https://zagzoog.com/uploads/project_thumb/1141-Zagzoog_image_22.jpg///https://zagzoog.com/uploads/project_thumb/1141-Zagzoog_image_23.jpg
Zagzoog,EN,SME47N5XNBBT3,"Dryer 7K,18P,4 Knb,Wh",Electronics & Digital Products///Electronics,Mabe,"<p><img src=""https://is2or.com/images/products/description_image/8c29692a-7e4b-4f18-9439-81f92ddf627b.jpeg""></p>",,0,0,,,0,10,https://zagzoog.com/uploads/project_thumb/1230-Zagzoog_image_1.jpg///https://zagzoog.com/uploads/project_thumb/1230-Zagzoog_image_2.jpg///https://zagzoog.com/uploads/project_thumb/1230-Zagzoog_image_3.jpg///https://zagzoog.com/uploads/project_thumb/1230-Zagzoog_image_4.jpg///https://zagzoog.com/uploads/project_thumb/1230-Zagzoog_image_5.jpg///https://zagzoog.com/uploads/project_thumb/1230-Zagzoog_image_6.jpg///https://zagzoog.com/uploads/project_thumb/1230-Zagzoog_image_7.jpg
Zagzoog,EN,GHP640IX,"Hood Pyrmd,60cm,Sct436M3/H",Electronics & Digital Products///Electronics,Glem Builtin,"<p><img src=""https://is2or.com/images/products/description_image/f472467a-9dfb-4dd4-8ffb-79107f4f24f9.jpeg""></p>",,1299,999,,,5,10,https://zagzoog.com/uploads/project_thumb/306-Zagzoog_image_17.jpg///https://zagzoog.com/uploads/project_thumb/306-Zagzoog_image_18.jpg///https://zagzoog.com/uploads/project_thumb/306-Zagzoog_image_19.jpg///https://zagzoog.com/uploads/project_thumb/306-Zagzoog_image_20.jpg///https://zagzoog.com/uploads/project_thumb/306-Zagzoog_image_21.jpg///https://zagzoog.com/uploads/project_thumb/306-Zagzoog_image_22.jpg///https://zagzoog.com/uploads/project_thumb/306-Zagzoog_image_25.jpg///https://zagzoog.com/uploads/project_thumb/306-Zagzoog_image_24.jpg
Zagzoog,EN,FSI62DCSS,"UR/Frz 16.8 Cf,476 L,- St",Electronics & Digital Products///Electronics,Hisense,"<p><img src=""https://is2or.com/images/products/description_image/965e7d7e-f4d1-417f-9142-8e01e46e6f43.jpeg""></p>",,0,0,,,0,10,https://zagzoog.com/uploads/project_thumb/966-Zagzoog_image_32.jpg///https://zagzoog.com/uploads/project_thumb/966-Zagzoog_image_33.jpg///https://zagzoog.com/uploads/project_thumb/966-Zagzoog_image_34.jpg///https://zagzoog.com/uploads/project_thumb/966-Zagzoog_image_35.jpg///https://zagzoog.com/uploads/project_thumb/966-Zagzoog_image_36.jpg///https://zagzoog.com/uploads/project_thumb/966-Zagzoog_image_37.jpg///https://zagzoog.com/uploads/project_thumb/966-Zagzoog_image_38.jpg///https://zagzoog.com/uploads/project_thumb/966-Zagzoog_image_39.jpg///https://zagzoog.com/uploads/project_thumb/966-Zagzoog_image_40.jpg///https://zagzoog.com/uploads/project_thumb/966-Zagzoog_image_41.jpg///https://zagzoog.com/uploads/project_thumb/966-Zagzoog_image_42.jpg///https://zagzoog.com/uploads/project_thumb/966-Zagzoog_image_43.jpg///https://zagzoog.com/uploads/project_thumb/966-Zagzoog_image_44.jpg///https://zagzoog.com/uploads/project_thumb/966-Zagzoog_image_45.jpg
Zagzoog,EN,EML27NXF0,"E/Range (4) Electric Coil, (5) CF",Electronics & Digital Products///Electronics,Mabe,"<p><img src=""https://is2or.com/images/products/description_image/da7242eb-6bd5-4f52-8b45-57f38536326d.jpeg""></p>",,4370,2999,,,5,10,https://zagzoog.com/uploads/project_thumb/1234-Zagzoog_image_1.jpg///https://zagzoog.com/uploads/project_thumb/1234-Zagzoog_image_2.jpg///https://zagzoog.com/uploads/project_thumb/1234-Zagzoog_image_3.jpg///https://zagzoog.com/uploads/project_thumb/1234-Zagzoog_image_4.jpg///https://zagzoog.com/uploads/project_thumb/1234-Zagzoog_image_5.jpg///https://zagzoog.com/uploads/project_thumb/1234-Zagzoog_image_6.jpg
Zagzoog,EN,FSI72DCSSI,"Up Right/Freezer (20.9)Cf, (592)L, Inverter",Electronics & Digital Products///Electronics,Hisense,"<p><img src=""https://is2or.com/images/products/description_image/5b423098-14ce-4744-9f04-ca03eb3cfb08.jpeg""></p>",,4347,2745,,,5,10,https://zagzoog.com/uploads/project_thumb/1310-Zagzoog_image_13.jpg///https://zagzoog.com/uploads/project_thumb/1310-Zagzoog_image_14.jpg///https://zagzoog.com/uploads/project_thumb/1310-Zagzoog_image_15.jpg///https://zagzoog.com/uploads/project_thumb/1310-Zagzoog_image_16.jpg///https://zagzoog.com/uploads/project_thumb/1310-Zagzoog_image_17.jpg///https://zagzoog.com/uploads/project_thumb/1310-Zagzoog_image_18.jpg///https://zagzoog.com/uploads/project_thumb/1310-Zagzoog_image_19.jpg///https://zagzoog.com/uploads/project_thumb/1310-Zagzoog_image_20.jpg///https://zagzoog.com/uploads/project_thumb/1310-Zagzoog_image_21.jpg///https://zagzoog.com/uploads/project_thumb/1310-Zagzoog_image_22.jpg///https://zagzoog.com/uploads/project_thumb/1310-Zagzoog_image_23.jpg
Zagzoog,EN,FSI72DCSS,"UR/Frz 20.9 Cf,592 L,- St",Electronics & Digital Products///Electronics,Hisense,"<p><img src=""https://is2or.com/images/products/description_image/ea269d2b-602e-41d5-81ca-940db7aee821.jpeg""></p>",,0,0,,,0,10,https://zagzoog.com/uploads/project_thumb/916-Zagzoog_image_33.jpg///https://zagzoog.com/uploads/project_thumb/916-Zagzoog_image_34.jpg///https://zagzoog.com/uploads/project_thumb/916-Zagzoog_image_35.jpg///https://zagzoog.com/uploads/project_thumb/916-Zagzoog_image_36.jpg///https://zagzoog.com/uploads/project_thumb/916-Zagzoog_image_37.jpg///https://zagzoog.com/uploads/project_thumb/916-Zagzoog_image_38.jpg///https://zagzoog.com/uploads/project_thumb/916-Zagzoog_image_39.jpg///https://zagzoog.com/uploads/project_thumb/916-Zagzoog_image_40.jpg///https://zagzoog.com/uploads/project_thumb/916-Zagzoog_image_41.jpg///https://zagzoog.com/uploads/project_thumb/916-Zagzoog_image_42.jpg///https://zagzoog.com/uploads/project_thumb/916-Zagzoog_image_43.jpg///https://zagzoog.com/uploads/project_thumb/916-Zagzoog_image_44.jpg///https://zagzoog.com/uploads/project_thumb/916-Zagzoog_image_45.jpg
