language,product_code,product_name,category,brand,description,short_description,product_price,display_price,unit,weight,quantity,tax,image
ar,DAN-57264,جوفريز قهوة إثيوبية ٥٠٠غرام,Supermarket///Retail///Beverages,جوفريز,جوفريز قهوة إثيوبية ٥٠٠غرام,Joffrey's Ethiopian Coffee 500g,99.0,99.0 SAR,piece,0.0,1,0.0,https://d1c124wpoew66.cloudfront.net/spree/images/attachments/000/105/263/product/628110057003.png
en,DAN-57263,Joffrey's Colombian Coffee 500g,Supermarket///Retail///Beverages,Joffrey's,Joffrey's Colombian Coffee 500g,Joffrey's Colombian Coffee 500g,99.0,99.0 SAR,piece,0.0,1,0.0,https://d1c124wpoew66.cloudfront.net/spree/images/attachments/000/105/262/product/628110057038.png
ar,DAN-57263,جوفريز قهوة كولومبية ٥٠٠غرام,Supermarket///Retail///Beverages,جوفريز,جوفريز قهوة كولومبية ٥٠٠غرام,Joffrey's Colombian Coffee 500g,99.0,99.0 SAR,piece,0.0,1,0.0,https://d1c124wpoew66.cloudfront.net/spree/images/attachments/000/105/262/product/628110057038.png
en,DAN-57265,Joffrey's Raspberry Chocolate Coffee 500g,Supermarket///Retail///Beverages,Joffrey's,Joffrey's Raspberry Chocolate Coffee 500g,Joffrey's Raspberry Chocolate Coffee 500g,109.0,109.0 SAR,piece,0.0,1,0.0,https://d1c124wpoew66.cloudfront.net/spree/images/attachments/000/105/264/product/628110057012.png
ar,DAN-57265,جوفريز قهوة بنكهة التوت البري مع الشوكولاتة ٥٠٠غرام,Supermarket///Retail///Beverages,جوفريز,جوفريز قهوة بنكهة التوت البري مع الشوكولاتة ٥٠٠غرام,Joffrey's Raspberry Chocolate Coffee 500g,109.0,109.0 SAR,piece,0.0,1,0.0,https://d1c124wpoew66.cloudfront.net/spree/images/attachments/000/105/264/product/628110057012.png
en,DAN-12181,Danube Egyptian Romi Cheese 1kg,Supermarket///Retail///Cheese & Cold Cuts,Danube,Danube Egyptian Romi Cheese 1kg,Danube Egyptian Romi Cheese 1kg,49.95,49.95 SAR,piece,0.0,1,0.0,https://d1c124wpoew66.cloudfront.net/spree/images/attachments/000/082/641/product/280313300000.jpg
ar,DAN-12181,الدانوب جبنة رومي مصري ١كغم,Supermarket///Retail///Cheese & Cold Cuts,الدانوب,الدانوب جبنة رومي مصري ١كغم,Danube Egyptian Romi Cheese 1kg,49.95,49.95 SAR,piece,0.0,1,0.0,https://d1c124wpoew66.cloudfront.net/spree/images/attachments/000/082/641/product/280313300000.jpg
en,DAN-18051,Happy Land Garish Cheese 1kg,Supermarket///Retail///Cheese & Cold Cuts,Happy Land,Happy Land Garish Cheese 1kg,Happy Land Garish Cheese 1kg,29.95,29.95 SAR,piece,0.0,1,0.0,https://d1c124wpoew66.cloudfront.net/spree/images/attachments/000/081/870/product/280306500000.jpg
ar,DAN-18051,هابي لاند جبنة قريش ١كغم,Supermarket///Retail///Cheese & Cold Cuts,هابي لاند,هابي لاند جبنة قريش ١كغم,Happy Land Garish Cheese 1kg,29.95,29.95 SAR,piece,0.0,1,0.0,https://d1c124wpoew66.cloudfront.net/spree/images/attachments/000/081/870/product/280306500000.jpg
en,DAN-17700,Al Tayeb Low Salt Cheese 1kg,Supermarket///Retail///Cheese & Cold Cuts,Al Tayeb,Al Tayeb Low Salt Cheese 1kg,Al Tayeb Low Salt Cheese 1kg,49.95,49.95 SAR,piece,0.0,1,0.0,https://d1c124wpoew66.cloudfront.net/spree/images/attachments/000/081/829/product/280476300000.jpg
ar,DAN-17700,الطيب جبن قليل الملح ١كغم,Supermarket///Retail///Cheese & Cold Cuts,الطيب,الطيب جبن قليل الملح ١كغم,Al Tayeb Low Salt Cheese 1kg,49.95,49.95 SAR,piece,0.0,1,0.0,https://d1c124wpoew66.cloudfront.net/spree/images/attachments/000/081/829/product/280476300000.jpg
en,DAN-45395,Sanabel Al Khair Iskandrani Cheese 1kg,Supermarket///Retail///Cheese & Cold Cuts,Sanabel Al Khair,Sanabel Al Khair Iskandrani Cheese 1kg,Sanabel Al Khair Iskandrani Cheese 1kg,26.95,26.95 SAR,piece,0.0,1,0.0,https://d1c124wpoew66.cloudfront.net/spree/images/attachments/000/082/715/product/280495600000_%283%29.jpg
ar,DAN-45395,سنابل الخير جبنة اسكندراني ١كغم,Supermarket///Retail///Cheese & Cold Cuts,سنابل الخير,سنابل الخير جبنة اسكندراني ١كغم,Sanabel Al Khair Iskandrani Cheese 1kg,26.95,26.95 SAR,piece,0.0,1,0.0,https://d1c124wpoew66.cloudfront.net/spree/images/attachments/000/082/715/product/280495600000_%283%29.jpg
en,DAN-45396,Zina Low Salt Cheese Analogue 1kg,Supermarket///Retail///Cheese & Cold Cuts,Zina,Zina Low Salt Cheese Analogue 1kg,Zina Low Salt Cheese Analogue 1kg,31.75,31.75 SAR,piece,0.0,1,0.0,https://d1c124wpoew66.cloudfront.net/spree/images/attachments/000/081/868/product/280309400000.jpg
ar,DAN-45396,زينة شبيهة جبنة قليلة الملح ١كغم,Supermarket///Retail///Cheese & Cold Cuts,زينة,زينة شبيهة جبنة قليلة الملح ١كغم,Zina Low Salt Cheese Analogue 1kg,31.75,31.75 SAR,piece,0.0,1,0.0,https://d1c124wpoew66.cloudfront.net/spree/images/attachments/000/081/868/product/280309400000.jpg
en,DAN-24521,White Grapes 1kg,Supermarket///Retail///Fruits & Vegetables,,White Grapes 1kg,White Grapes 1kg,29.95,29.95 SAR,piece,0.0,1,0.0,https://d1c124wpoew66.cloudfront.net/spree/images/attachments/000/110/405/product/464.jpeg
ar,DAN-24521,عنب أبيض ١كغم,Supermarket///Retail///Fruits & Vegetables,,عنب أبيض ١كغم,White Grapes 1kg,29.95,29.95 SAR,piece,0.0,1,0.0,https://d1c124wpoew66.cloudfront.net/spree/images/attachments/000/110/405/product/464.jpeg
en,DAN-26108,Red Grapes 1kg,Supermarket///Retail///Fruits & Vegetables,,Red Grapes 1kg,Red Grapes 1kg,16.95,16.95 SAR,piece,0.0,1,0.0,https://d1c124wpoew66.cloudfront.net/spree/images/attachments/000/110/406/product/190.jpeg
ar,DAN-26108,عنب أحمر ١كغم,Supermarket///Retail///Fruits & Vegetables,,عنب أحمر ١كغم,Red Grapes 1kg,16.95,16.95 SAR,piece,0.0,1,0.0,https://d1c124wpoew66.cloudfront.net/spree/images/attachments/000/110/406/product/190.jpeg
en,DAN-58772,Cotton Candy Grapes 1kg,Supermarket///Retail///Fruits & Vegetables,,Cotton Candy Grapes 1kg,Cotton Candy Grapes 1kg,31.95,31.95 SAR,piece,0.0,1,0.0,https://d1c124wpoew66.cloudfront.net/spree/images/attachments/000/110/409/product/5951.jpeg
ar,DAN-58772,عنب كوتن كاندي ١كغم,Supermarket///Retail///Fruits & Vegetables,,عنب كوتن كاندي ١كغم,Cotton Candy Grapes 1kg,31.95,31.95 SAR,piece,0.0,1,0.0,https://d1c124wpoew66.cloudfront.net/spree/images/attachments/000/110/409/product/5951.jpeg
en,DAN-58773,Mango Fas (Carton) 2kg,Supermarket///Retail///Fruits & Vegetables,,Mango Fas (Carton) 2kg,Mango Fas (Carton) 2kg,69.95,69.95 SAR,piece,0.0,1,0.0,https://d1c124wpoew66.cloudfront.net/spree/images/attachments/000/110/407/product/501415.jpg
ar,DAN-58773,مانجو فص (كرتون) ٢كغم,Supermarket///Retail///Fruits & Vegetables,,مانجو فص (كرتون) ٢كغم,Mango Fas (Carton) 2kg,69.95,69.95 SAR,piece,0.0,1,0.0,https://d1c124wpoew66.cloudfront.net/spree/images/attachments/000/110/407/product/501415.jpg
en,DAN-58771,Black Grapes 1kg,Supermarket///Retail///Fruits & Vegetables,,Black Grapes 1kg,Black Grapes 1kg,24.95,24.95 SAR,piece,0.0,1,0.0,https://d1c124wpoew66.cloudfront.net/spree/images/attachments/000/110/408/product/465.jpeg
ar,DAN-58771,عنب أسود ١كغم,Supermarket///Retail///Fruits & Vegetables,,عنب أسود ١كغم,Black Grapes 1kg,24.95,24.95 SAR,piece,0.0,1,0.0,https://d1c124wpoew66.cloudfront.net/spree/images/attachments/000/110/408/product/465.jpeg
en,DAN-190,Dac Crystal Drain Opener 500ml,Home & Gardening///Home///Cleaning Products,Dac,Dac Crystal Drain Opener 500ml,Dac Crystal Drain Opener 500ml,15.95,15.95 SAR,piece,0.53,1,0.0,https://d1c124wpoew66.cloudfront.net/spree/images/attachments/000/028/312/product/628103106100.jpg
ar,DAN-190,داك حبيبات مسلك البالوعات ٥٠٠مل,Home & Gardening///Home///Cleaning Products,داك,داك حبيبات مسلك البالوعات ٥٠٠مل,Dac Crystal Drain Opener 500ml,15.95,15.95 SAR,piece,0.53,1,0.0,https://d1c124wpoew66.cloudfront.net/spree/images/attachments/000/028/312/product/628103106100.jpg
en,DAN-10945,Contac Drain Opener 500gm,Home & Gardening///Home///Cleaning Products,Contac,Contac Drain Opener 500gm,Contac Drain Opener 500gm,12.95,12.95 SAR,piece,0.55,1,0.0,https://d1c124wpoew66.cloudfront.net/spree/images/attachments/000/039/752/product/625300921106.jpg
ar,DAN-10945,كونتك مسحوق تسليك البالوعات ٥٠٠غرام,Home & Gardening///Home///Cleaning Products,كونتك,كونتك مسحوق تسليك البالوعات ٥٠٠غرام,Contac Drain Opener 500gm,12.95,12.95 SAR,piece,0.55,1,0.0,https://d1c124wpoew66.cloudfront.net/spree/images/attachments/000/039/752/product/625300921106.jpg
en,DAN-191,Dac Crystal Drain Opener 1kg,Home & Gardening///Home///Cleaning Products,Dac,Dac Crystal Drain Opener 1kg,Dac Crystal Drain Opener 1kg,24.95,24.95 SAR,piece,1.02,1,0.0,https://d1c124wpoew66.cloudfront.net/spree/images/attachments/000/028/313/product/628103106101.jpg
ar,DAN-191,داك حبيبات مسلك البالوعات ١كغم,Home & Gardening///Home///Cleaning Products,داك,داك حبيبات مسلك البالوعات ١كغم,Dac Crystal Drain Opener 1kg,24.95,24.95 SAR,piece,1.02,1,0.0,https://d1c124wpoew66.cloudfront.net/spree/images/attachments/000/028/313/product/628103106101.jpg
en,DAN-49069,Harpic Powerful Drain Opener 1L,Home & Gardening///Home///Cleaning Products,Harpic,Harpic Powerful Drain Opener 1L,Harpic Powerful Drain Opener 1L,28.95,28.95 SAR,piece,1.09,1,0.0,https://d1c124wpoew66.cloudfront.net/spree/images/attachments/000/105/957/product/6295120048214_1.jpg
ar,DAN-49069,هاربيك مسلك البالوعات القوي ١لتر,Home & Gardening///Home///Cleaning Products,هاربيك,هاربيك مسلك البالوعات القوي ١لتر,Harpic Powerful Drain Opener 1L,28.95,28.95 SAR,piece,1.09,1,0.0,https://d1c124wpoew66.cloudfront.net/spree/images/attachments/000/105/957/product/6295120048214_1.jpg
en,DAN-4640,Family Train Drain Opener 1Kg,Home & Gardening///Home///Cleaning Products,Family Train,Family Train Drain Opener 1Kg,Family Train Drain Opener 1Kg,15.95,15.95 SAR,piece,0.0,1,0.0,https://d1c124wpoew66.cloudfront.net/spree/images/attachments/000/004/216/product/open-uri20170531-4-zm2vh
ar,DAN-4640,قطار العائلة مسلك البالوعات ١كغم,Home & Gardening///Home///Cleaning Products,قطار العائلة,قطار العائلة مسلك البالوعات ١كغم,Family Train Drain Opener 1Kg,15.95,15.95 SAR,piece,0.0,1,0.0,https://d1c124wpoew66.cloudfront.net/spree/images/attachments/000/004/216/product/open-uri20170531-4-zm2vh
en,DAN-1133,L'usine Brown Sliced Bread 600g,Supermarket///Retail///Bakery,L'usine,L'usine Brown Sliced Bread 600g,L'usine Brown Sliced Bread 600g,6.0,6.0 SAR,piece,0.6,1,0.0,https://d1c124wpoew66.cloudfront.net/spree/images/attachments/000/107/303/product/628110008102.jpeg
ar,DAN-1133,لوزين خبز التوست بر ٦٠٠غرام,Supermarket///Retail///Bakery,لوزين,لوزين خبز التوست بر ٦٠٠غرام,L'usine Brown Sliced Bread 600g,6.0,6.0 SAR,piece,0.6,1,0.0,https://d1c124wpoew66.cloudfront.net/spree/images/attachments/000/107/303/product/628110008102.jpeg
en,DAN-35088,L'usine Cheese Puff 5+1*70g,Supermarket///Retail///Bakery,L'usine,L'usine Cheese Puff 5+1*70g,L'usine Cheese Puff 5+1*70g,10.0,10.0 SAR,piece,0.45,1,0.0,https://d1c124wpoew66.cloudfront.net/spree/images/attachments/000/059/851/product/628100705522.png
ar,DAN-35088,لوزين فطيرة الجبنة ٥+١*٧٠غرام,Supermarket///Retail///Bakery,لوزين,لوزين فطيرة الجبنة ٥+١*٧٠غرام,L'usine Cheese Puff 5+1*70g,10.0,10.0 SAR,piece,0.45,1,0.0,https://d1c124wpoew66.cloudfront.net/spree/images/attachments/000/059/851/product/628100705522.png
en,DAN-58106,L'usine Tortilla Wraps Plain 240g,Supermarket///Retail///Bakery,L'usine,L'usine Tortilla Wraps Plain 240g,L'usine Tortilla Wraps Plain 240g,8.5,8.5 SAR,piece,0.0,1,0.0,https://d1c124wpoew66.cloudfront.net/spree/images/attachments/000/108/707/product/628100706878.jpg
ar,DAN-58106,لوزين خبز التورتيلا سادة ٢٤٠غرام,Supermarket///Retail///Bakery,لوزين,لوزين خبز التورتيلا سادة ٢٤٠غرام,L'usine Tortilla Wraps Plain 240g,8.5,8.5 SAR,piece,0.0,1,0.0,https://d1c124wpoew66.cloudfront.net/spree/images/attachments/000/108/707/product/628100706878.jpg
en,DAN-58108,L'usine Tortilla Wraps Whole Wheat 240g,Supermarket///Retail///Bakery,L'usine,L'usine Tortilla Wraps Whole Wheat 240g,L'usine Tortilla Wraps Whole Wheat 240g,9.0,9.0 SAR,piece,0.0,1,0.0,https://d1c124wpoew66.cloudfront.net/spree/images/attachments/000/108/711/product/628100706880.jpeg
ar,DAN-58108,لوزين خبز التورتيلا بالقمح الكامل ٢٤٠غرام,Supermarket///Retail///Bakery,لوزين,لوزين خبز التورتيلا بالقمح الكامل ٢٤٠غرام,L'usine Tortilla Wraps Whole Wheat 240g,9.0,9.0 SAR,piece,0.0,1,0.0,https://d1c124wpoew66.cloudfront.net/spree/images/attachments/000/108/711/product/628100706880.jpeg
en,DAN-58107,L'usine Tortilla Wraps Multigrain 240g,Supermarket///Retail///Bakery,L'usine,L'usine Tortilla Wraps Multigrain 240g,L'usine Tortilla Wraps Multigrain 240g,9.0,9.0 SAR,piece,0.0,1,0.0,https://d1c124wpoew66.cloudfront.net/spree/images/attachments/000/108/709/product/628100706881.jpeg
ar,DAN-58107,لوزين خبز التورتيلا بالحبوب ٢٤٠غرام,Supermarket///Retail///Bakery,لوزين,لوزين خبز التورتيلا بالحبوب ٢٤٠غرام,L'usine Tortilla Wraps Multigrain 240g,9.0,9.0 SAR,piece,0.0,1,0.0,https://d1c124wpoew66.cloudfront.net/spree/images/attachments/000/108/709/product/628100706881.jpeg
en,DAN-54504,Milaf Sukkari Dates 250g,Fresh & Local///Fruits from farms///Dates,Milaf,Milaf Sukkari Dates 250g,Milaf Sukkari Dates 250g,16.5,16.5 SAR,piece,0.0,1,0.0,https://d1c124wpoew66.cloudfront.net/spree/images/attachments/000/100/630/product/628800400052.jpeg
ar,DAN-54504,ميلاف تمر سكري ٢٥٠غرام,Fresh & Local///Fruits from farms///Dates,ميلاف,ميلاف تمر سكري ٢٥٠غرام,Milaf Sukkari Dates 250g,16.5,16.5 SAR,piece,0.0,1,0.0,https://d1c124wpoew66.cloudfront.net/spree/images/attachments/000/100/630/product/628800400052.jpeg
en,DAN-54501,Milaf Segai Dates 500g,Fresh & Local///Fruits from farms///Dates,Milaf,Milaf Segai Dates 500g,Milaf Segai Dates 500g,29.95,29.95 SAR,piece,0.0,1,0.0,https://d1c124wpoew66.cloudfront.net/spree/images/attachments/000/100/627/product/628800400046.jpeg
ar,DAN-54501,ميلاف تمر صقعي ٥٠٠غرام,Fresh & Local///Fruits from farms///Dates,ميلاف,ميلاف تمر صقعي ٥٠٠غرام,Milaf Segai Dates 500g,29.95,29.95 SAR,piece,0.0,1,0.0,https://d1c124wpoew66.cloudfront.net/spree/images/attachments/000/100/627/product/628800400046.jpeg
en,DAN-54503,Milaf Safawi Dates 500g,Fresh & Local///Fruits from farms///Dates,Milaf,Milaf Safawi Dates 500g,Milaf Safawi Dates 500g,29.95,29.95 SAR,piece,0.0,1,0.0,https://d1c124wpoew66.cloudfront.net/spree/images/attachments/000/100/629/product/628800400048.jpeg
ar,DAN-54503,ميلاف تمر صفاوي ٥٠٠غرام,Fresh & Local///Fruits from farms///Dates,ميلاف,ميلاف تمر صفاوي ٥٠٠غرام,Milaf Safawi Dates 500g,29.95,29.95 SAR,piece,0.0,1,0.0,https://d1c124wpoew66.cloudfront.net/spree/images/attachments/000/100/629/product/628800400048.jpeg
en,DAN-54502,Milaf Khudri Dates 500g,Fresh & Local///Fruits from farms///Dates,Milaf,Milaf Khudri Dates 500g,Milaf Khudri Dates 500g,29.95,29.95 SAR,piece,0.0,1,0.0,https://d1c124wpoew66.cloudfront.net/spree/images/attachments/000/100/628/product/628800400047.jpeg
ar,DAN-54502,ميلاف تمر خضري ٥٠٠غرام,Fresh & Local///Fruits from farms///Dates,ميلاف,ميلاف تمر خضري ٥٠٠غرام,Milaf Khudri Dates 500g,29.95,29.95 SAR,piece,0.0,1,0.0,https://d1c124wpoew66.cloudfront.net/spree/images/attachments/000/100/628/product/628800400047.jpeg
en,DAN-58623,Milaf Ajwa Al Madinah Dates 400g,Fresh & Local///Fruits from farms///Dates,Milaf,Milaf Ajwa Al Madinah Dates 400g,Milaf Ajwa Al Madinah Dates 400g,39.98,39.98 SAR,piece,0.52,1,0.0,https://d1c124wpoew66.cloudfront.net/spree/images/attachments/000/110/042/product/628800400127.jpg
ar,DAN-58623,ميلاف تمر عجوة المدينة ٤٠٠غرام,Fresh & Local///Fruits from farms///Dates,ميلاف,ميلاف تمر عجوة المدينة ٤٠٠غرام,Milaf Ajwa Al Madinah Dates 400g,39.98,39.98 SAR,piece,0.52,1,0.0,https://d1c124wpoew66.cloudfront.net/spree/images/attachments/000/110/042/product/628800400127.jpg
en,DAN-8624,Nadec Organic Extra Virgin Olive Oil 500ml,Supermarket///Retail///Packaged Products,Nadec,Nadec Organic Extra Virgin Olive Oil 500ml,Nadec Organic Extra Virgin Olive Oil 500ml,34.95,34.95 SAR,piece,0.88,1,0.0,https://d1c124wpoew66.cloudfront.net/spree/images/attachments/000/107/912/product/628105710047.jpeg
ar,DAN-8624,نادك زيت زيتون بكر ممتاز عضوي ٥٠٠مل,Supermarket///Retail///Packaged Products,نادك,نادك زيت زيتون بكر ممتاز عضوي ٥٠٠مل,Nadec Organic Extra Virgin Olive Oil 500ml,34.95,34.95 SAR,piece,0.88,1,0.0,https://d1c124wpoew66.cloudfront.net/spree/images/attachments/000/107/912/product/628105710047.jpeg
en,DAN-8625,Nadec Organic Extra Virgin Olive Oil 250ml,Health & Beauty///Health///Diet meals,Nadec,Nadec Organic Extra Virgin Olive Oil 250ml,Nadec Organic Extra Virgin Olive Oil 250ml,17.95,17.95 SAR,piece,0.46,1,0.0,https://d1c124wpoew66.cloudfront.net/spree/images/attachments/000/107/290/product/628105700124.jpeg
ar,DAN-8625,نادك زيت زيتون بكر ممتاز عضوي ٢٥٠مل,Health & Beauty///Health///Diet meals,نادك,نادك زيت زيتون بكر ممتاز عضوي ٢٥٠مل,Nadec Organic Extra Virgin Olive Oil 250ml,17.95,17.95 SAR,piece,0.46,1,0.0,https://d1c124wpoew66.cloudfront.net/spree/images/attachments/000/107/290/product/628105700124.jpeg
en,DAN-21858,Nadec Organic Extra Virgin Olive Oil 1L,Health & Beauty///Health///Diet meals,Nadec,Nadec Organic Extra Virgin Olive Oil 1L,Nadec Organic Extra Virgin Olive Oil 1L,68.95,68.95 SAR,piece,1.0,1,0.0,https://d1c124wpoew66.cloudfront.net/spree/images/attachments/000/086/494/product/628105726000.png
ar,DAN-21858,نادك زيت زيتون بكر ممتاز عضوي ١لتر,Health & Beauty///Health///Diet meals,نادك,نادك زيت زيتون بكر ممتاز عضوي ١لتر,Nadec Organic Extra Virgin Olive Oil 1L,68.95,68.95 SAR,piece,1.0,1,0.0,https://d1c124wpoew66.cloudfront.net/spree/images/attachments/000/086/494/product/628105726000.png
en,DAN-21854,Nadec Organic Extra Virgin Olive Oil 2L,Health & Beauty///Health///Diet meals,Nadec,Nadec Organic Extra Virgin Olive Oil 2L,Nadec Organic Extra Virgin Olive Oil 2L,134.95,134.95 SAR,piece,2.0,1,0.0,https://d1c124wpoew66.cloudfront.net/spree/images/attachments/000/086/493/product/628105726009.png
ar,DAN-21854,نادك زيت زيتون بكر ممتاز عضوي ٢لتر,Health & Beauty///Health///Diet meals,نادك,نادك زيت زيتون بكر ممتاز عضوي ٢لتر,Nadec Organic Extra Virgin Olive Oil 2L,134.95,134.95 SAR,piece,2.0,1,0.0,https://d1c124wpoew66.cloudfront.net/spree/images/attachments/000/086/493/product/628105726009.png
en,DAN-21859,Nadec Organic Olive Oil Extra Virgin First Extraction 4L,Health & Beauty///Health///Diet meals,Nadec,Nadec Organic Olive Oil Extra Virgin First Extraction 4L,Nadec Organic Olive Oil Extra Virgin First Extraction 4L,267.5,267.5 SAR,piece,3.85,1,0.0,https://d1c124wpoew66.cloudfront.net/spree/images/attachments/000/089/461/product/628105726004.png
ar,DAN-21859,نادك زيت زيتون عضوي بكر ممتاز عصرة أولى ٤لتر,Health & Beauty///Health///Diet meals,نادك,نادك زيت زيتون عضوي بكر ممتاز عصرة أولى ٤لتر,Nadec Organic Olive Oil Extra Virgin First Extraction 4L,267.5,267.5 SAR,piece,3.85,1,0.0,https://d1c124wpoew66.cloudfront.net/spree/images/attachments/000/089/461/product/628105726004.png
en,DAN-30389,Nivea Sun Intense Bronze Tanning Oil Spray with Carotene SPF 6 200ml,Health & Beauty///Beauty///Personal Grooming,Nivea,Nivea Sun Intense Bronze Tanning Oil Spray with Carotene SPF 6 200ml,Nivea Sun Intense Bronze Tanning Oil Spray with Carotene SPF 6 200ml,56.25,56.25 SAR,piece,0.27,1,0.0,https://d1c124wpoew66.cloudfront.net/spree/images/attachments/000/049/487/product/400590027786.jpg
ar,DAN-30389,نيفيا صن بخاخ زيت التسمير المكثف بخلاصة الجزر SPF ٦ ٢٠٠مل,Health & Beauty///Beauty///Personal Grooming,نيفيا,نيفيا صن بخاخ زيت التسمير المكثف بخلاصة الجزر SPF ٦ ٢٠٠مل,Nivea Sun Intense Bronze Tanning Oil Spray with Carotene SPF 6 200ml,56.25,56.25 SAR,piece,0.27,1,0.0,https://d1c124wpoew66.cloudfront.net/spree/images/attachments/000/049/487/product/400590027786.jpg
en,DAN-45198,Beesline Suntan Oil 150 ml + Ultrascreen Cream SPF 50+ 150+60ml,Health & Beauty///Beauty///Personal Grooming,Beesline,Beesline Suntan Oil 150 ml + Ultrascreen Cream SPF 50+ 150+60ml,Beesline Suntan Oil 150 ml + Ultrascreen Cream SPF 50+ 150+60ml,61.5,61.5 SAR,piece,0.15,1,0.0,https://d1c124wpoew66.cloudfront.net/spree/images/attachments/000/078/510/product/528101809063.jpg
ar,DAN-45198,بيزلين زيت التسمير ١٥٠ مل + كريم ألترا سكرين SPF ٥٠+ ١٥٠+٦٠مل,Health & Beauty///Beauty///Personal Grooming,بيزلين,بيزلين زيت التسمير ١٥٠ مل + كريم ألترا سكرين SPF ٥٠+ ١٥٠+٦٠مل,Beesline Suntan Oil 150 ml + Ultrascreen Cream SPF 50+ 150+60ml,61.5,61.5 SAR,piece,0.15,1,0.0,https://d1c124wpoew66.cloudfront.net/spree/images/attachments/000/078/510/product/528101809063.jpg
en,DAN-45199,Beesline Carrot Suntan Oil 150ml,Health & Beauty///Beauty///Personal Grooming,Beesline,Beesline Carrot Suntan Oil 150ml,Beesline Carrot Suntan Oil 150ml,61.5,61.5 SAR,piece,0.07,1,0.0,https://d1c124wpoew66.cloudfront.net/spree/images/attachments/000/078/511/product/528101888112.jpg
ar,DAN-45199,بيزلين زيت التسمير بالجزر ١٥٠مل,Health & Beauty///Beauty///Personal Grooming,بيزلين,بيزلين زيت التسمير بالجزر ١٥٠مل,Beesline Carrot Suntan Oil 150ml,61.5,61.5 SAR,piece,0.07,1,0.0,https://d1c124wpoew66.cloudfront.net/spree/images/attachments/000/078/511/product/528101888112.jpg
en,DAN-56149,Nivea Sun Intense Bronze Tanning Lotion SPF 6 200ml,Health & Beauty///Beauty///Personal Grooming,Nivea,Nivea Sun Intense Bronze Tanning Lotion SPF 6 200ml,Nivea Sun Intense Bronze Tanning Lotion SPF 6 200ml,56.5,56.5 SAR,piece,0.0,1,0.0,https://d1c124wpoew66.cloudfront.net/spree/images/attachments/000/103/059/product/400580843925.jpeg
ar,DAN-56149,نيفيا صن لوشن التسمير المكثف SPF ٦ ٢٠٠مل,Health & Beauty///Beauty///Personal Grooming,نيفيا,نيفيا صن لوشن التسمير المكثف SPF ٦ ٢٠٠مل,Nivea Sun Intense Bronze Tanning Lotion SPF 6 200ml,56.5,56.5 SAR,piece,0.0,1,0.0,https://d1c124wpoew66.cloudfront.net/spree/images/attachments/000/103/059/product/400580843925.jpeg
en,DAN-45197,Beesline Suntan Oil Gold 200 ml + Ultrascreen Cream SPF 50+ 200+60ml,Health & Beauty///Beauty///Personal Grooming,Beesline,Beesline Suntan Oil Gold 200 ml + Ultrascreen Cream SPF 50+ 200+60ml,Beesline Suntan Oil Gold 200 ml + Ultrascreen Cream SPF 50+ 200+60ml,165.95,165.95 SAR,piece,0.24,1,0.0,https://d1c124wpoew66.cloudfront.net/spree/images/attachments/000/078/509/product/528101809064.jpg
ar,DAN-45197,بيزلين زيت التسمير جولد ٢٠٠ مل + كريم ألترا سكرين SPF ٥٠+ ٢٠٠+٦٠مل,Health & Beauty///Beauty///Personal Grooming,بيزلين,بيزلين زيت التسمير جولد ٢٠٠ مل + كريم ألترا سكرين SPF ٥٠+ ٢٠٠+٦٠مل,Beesline Suntan Oil Gold 200 ml + Ultrascreen Cream SPF 50+ 200+60ml,165.95,165.95 SAR,piece,0.24,1,0.0,https://d1c124wpoew66.cloudfront.net/spree/images/attachments/000/078/509/product/528101809064.jpg
en,DAN-51532,Delsey Academie 3-Piece School Trolley Bag + Pencil Case + Lunch Bag Set Beige,Fashion & Jewelry,Delsey,Delsey Academie 3-Piece School Trolley Bag + Pencil Case + Lunch Bag Set Beige,Delsey Academie 3-Piece School Trolley Bag + Pencil Case + Lunch Bag Set Beige,695.0,695.0 SAR,piece,5.0,1,0.0,https://d1c124wpoew66.cloudfront.net/spree/images/attachments/000/095/013/product/7134640_%281%29.jpg
ar,DAN-51532,دلسي حقيبة مدرسية بعجلات مكونة من 3 قطع + مقلمة + مجموعة حقيبة غداء بيج,Fashion & Jewelry,دلسي,دلسي حقيبة مدرسية بعجلات مكونة من 3 قطع + مقلمة + مجموعة حقيبة غداء بيج,Delsey Academie 3-Piece School Trolley Bag + Pencil Case + Lunch Bag Set Beige,695.0,695.0 SAR,piece,5.0,1,0.0,https://d1c124wpoew66.cloudfront.net/spree/images/attachments/000/095/013/product/7134640_%281%29.jpg
en,DAN-51503,Delsey Academie 3-Piece School Trolley Bag + Pencil Case + Lunch Bag Set Mint,Fashion & Jewelry,Delsey,Delsey Academie 3-Piece School Trolley Bag + Pencil Case + Lunch Bag Set Mint,Delsey Academie 3-Piece School Trolley Bag + Pencil Case + Lunch Bag Set Mint,695.0,695.0 SAR,piece,5.0,1,0.0,https://d1c124wpoew66.cloudfront.net/spree/images/attachments/000/108/064/product/7134630__1.png
