language,product_code,product_name,category,brand,description,short_description,product_price,display_price,unit,weight,quantity,tax,image
en,13768-440,7 UP Soft Drink 360 ML,Supermarket///Retail///Beverages,,,7 UP Soft Drink,3.0,3,piece,,659,0.45,https://go.farm.com.sa/public/uploads/items/13768/thumbnail_1747159105.webp
en,24862-1168,7UP DRINK SUGAR FREE CAN 150 ML × 12,Supermarket///Retail///Beverages,,,7UP DRINK SUGAR FREE CAN,19.95,19.95,piece,,39,2.99,https://go.farm.com.sa/public/uploads/items/24862/thumbnail_1753086358.webp
en,18080-36,Coca Cola Soft Drink Zero 2.2 L,Supermarket///Retail///Beverages,,,Coca Cola Soft Drink Zero,7.5,7.5,piece,,36,1.13,https://go.farm.com.sa/public/uploads/items/18080/thumbnail_1747159442.webp
en,18096-35,Green Cola Soft Drink 330 ML,Supermarket///Retail///Beverages,,,Green Cola Soft Drink,5.0,5,piece,,28,0.75,https://go.farm.com.sa/public/uploads/items/18096/thumbnail_1747159442.webp
en,13778-40,Coca Cola Soft Drink 2.25 L,Supermarket///Retail///Beverages,,,Coca Cola Soft Drink,9.0,9,piece,,222,1.35,https://go.farm.com.sa/public/uploads/items/13778/thumbnail_1747159105.webp
en,13679-1168,Coca Cola Soft Drink Zero 150 ML × 12,Supermarket///Retail///Beverages,,,Coca Cola Soft Drink Zero,24.95,24.95,piece,,153,3.74,https://go.farm.com.sa/public/uploads/items/13679/thumbnail_1747159105.webp
en,13655-1168,Coca Cola Soft Drink Light 150 ML × 12,Supermarket///Retail///Beverages,,,Coca Cola Soft Drink Light,24.95,24.95,piece,,124,3.74,https://go.farm.com.sa/public/uploads/items/13655/thumbnail_1747159105.webp
en,13644-441,Coca Cola Soft Drink 325 ML × 24,Supermarket///Retail///Beverages,,,Coca Cola Soft Drink,52.95,52.95,piece,,76,7.94,https://go.farm.com.sa/public/uploads/items/13644/thumbnail_1747159105.webp
en,13634-1168,Coca Cola Soft Drink 150 ML × 12,Supermarket///Retail///Beverages,,,Coca Cola Soft Drink,24.95,24.95,piece,,73,3.74,https://go.farm.com.sa/public/uploads/items/13634/thumbnail_1747159105.webp
en,13631-1165,Coca Cola Soft Drink 250 ML × 24,Supermarket///Retail///Beverages,,,Coca Cola Soft Drink,58.95,58.95,piece,,35,8.84,https://go.farm.com.sa/public/uploads/items/13631/thumbnail_1747159105.webp
en,2489-35,Green Cola Soft Drink Sour Cherry Can 330 ML,Supermarket///Retail///Beverages,,,Green Cola Soft Drink Sour Cherry Can,5.5,5.5,piece,,421,0.83,https://go.farm.com.sa/public/uploads/items/2489/thumbnail_1747159000.webp
en,62-37,Coca Cola Soft Drink Bottle 1 L,Supermarket///Retail///Beverages,,,Coca Cola Soft Drink Bottle,4.0,4,piece,,35,0.6,https://go.farm.com.sa/public/uploads/items/62/thumbnail_1747159000.webp
en,62-46,Coca Cola Soft Drink Bottle 1 L × 6,Supermarket///Retail///Beverages,,,Coca Cola Soft Drink Bottle,24.0,24,piece,,5,3.6,https://go.farm.com.sa/public/uploads/items/62/thumbnail_1747159000.webp
en,66-38,Coca Cola Soft Drink Glass Bottle 250 ML,Supermarket///Retail///Beverages,,,Coca Cola Soft Drink Glass Bottle,2.5,2.5,piece,,843,0.38,https://go.farm.com.sa/public/uploads/items/66/thumbnail_1747159000.webp
en,66-1165,Coca Cola Soft Drink Glass Bottle 250 ML × 24,Supermarket///Retail///Beverages,,,Coca Cola Soft Drink Glass Bottle,61.95,61.95,piece,,1000,9.29,https://go.farm.com.sa/public/uploads/items/66/thumbnail_1747159000.webp
en,58-36,Coca Cola Soft Drink Bottle 2.2 L,Supermarket///Retail///Beverages,,,Coca Cola Soft Drink Bottle,7.5,7.5,piece,,120,1.13,https://go.farm.com.sa/public/uploads/items/58/thumbnail_1747159000.webp
en,58-1164,Coca Cola Soft Drink Bottle 2.2 L × 6,Supermarket///Retail///Beverages,,,Coca Cola Soft Drink Bottle,53.95,53.95,piece,,20,8.09,https://go.farm.com.sa/public/uploads/items/58/thumbnail_1747159000.webp
en,13681-1870,Coca Cola Soft Drink 250 ML × 6,Supermarket///Retail///Beverages,,,Coca Cola Soft Drink,14.95,14.95,piece,,140,2.24,https://go.farm.com.sa/public/uploads/items/13681/thumbnail_1747159105.webp
en,13625-1163,Coca Cola Soft Drink 355 ML × 6,Supermarket///Retail///Beverages,,,Coca Cola Soft Drink,15.95,15.95,piece,,206,2.39,https://go.farm.com.sa/public/uploads/items/13625/thumbnail_1748174080.webp
en,13653-42,Coca Cola Soft Drink Light 150 ML,Supermarket///Retail///Beverages,,,Coca Cola Soft Drink Light,2.25,2.25,piece,,1499,0.34,https://go.farm.com.sa/public/uploads/items/13653/thumbnail_1747159105.webp
en,13633-43,Coca Cola Soft Drink Zero 355 ML,Supermarket///Retail///Beverages,,,Coca Cola Soft Drink Zero,3.0,3,piece,,2039,0.45,https://go.farm.com.sa/public/uploads/items/13633/thumbnail_1747159105.webp
en,13630-1172,Coca Cola Soft Drink Light 355 ML × 24,Supermarket///Retail///Beverages,,,Coca Cola Soft Drink Light,71.5,71.5,piece,,69,10.73,https://go.farm.com.sa/public/uploads/items/13630/thumbnail_1747159105.webp
en,2495-35,Sun Cola Drink Non-Carbonated Canned 330 ML,Supermarket///Retail///Beverages,,,Sun Cola Drink Non-Carbonated Canned,3.25,3.25,piece,,77,0.49,https://go.farm.com.sa/public/uploads/items/2495/thumbnail_1747159000.webp
en,2479-35,Green Cola Soft Drink 330 ML,Supermarket///Retail///Beverages,,,Green Cola Soft Drink,5.0,5,piece,,28,0.75,https://go.farm.com.sa/public/uploads/items/2479/thumbnail_1747159000.webp
en,95-47,Coca Cola Soft Drink Can 325 ML,Supermarket///Retail///Beverages,,,Coca Cola Soft Drink Can,2.5,2.5,piece,,1834,0.38,https://go.farm.com.sa/public/uploads/items/95/thumbnail_1747159000.webp
en,95-441,Coca Cola Soft Drink Can 325 ML × 24,Supermarket///Retail///Beverages,,,Coca Cola Soft Drink Can,56.95,56.95,piece,,1000,8.54,https://go.farm.com.sa/public/uploads/items/95/thumbnail_1747159000.webp
en,56-34,Coca Cola Soft Drink Bottle 400 ML,Supermarket///Retail///Beverages,,,Coca Cola Soft Drink Bottle,2.5,2.5,piece,,54,0.38,https://go.farm.com.sa/public/uploads/items/56/thumbnail_1747159000.webp
en,57-43,Coca Cola Can 355 ML,Supermarket///Retail///Beverages,,,Coca Cola Can,3.0,3,piece,,1237,0.45,https://go.farm.com.sa/public/uploads/items/57/thumbnail_1747159000.webp
en,57-81,Coca Cola Can 330 ML × 24,Supermarket///Retail///Beverages,,,Coca Cola Can,71.5,71.5,piece,,51,10.73,https://go.farm.com.sa/public/uploads/items/57/thumbnail_1747159000.webp
en,61-43,Coca Cola Light Soft Drink Can 355 ML,Supermarket///Retail///Beverages,,,Coca Cola Light Soft Drink Can,3.0,3,piece,,1669,0.45,https://go.farm.com.sa/public/uploads/items/61/thumbnail_1747159000.webp
en,61-81,Coca Cola Light Soft Drink Can 330 ML × 24,Supermarket///Retail///Beverages,,,Coca Cola Light Soft Drink Can,71.5,71.5,piece,,69,10.73,https://go.farm.com.sa/public/uploads/items/61/thumbnail_1747159000.webp
en,71-35,Coca Cola Soft Drink Zero Calories Can 330 ML,Supermarket///Retail///Beverages,,,Coca Cola Soft Drink Zero Calories Can,3.0,3,piece,,2039,0.45,https://go.farm.com.sa/public/uploads/items/71/thumbnail_1747159000.webp
en,71-81,Coca Cola Soft Drink Zero Calories Can 330 ML × 24,Supermarket///Retail///Beverages,,,Coca Cola Soft Drink Zero Calories Can,71.5,71.5,piece,,84,10.73,https://go.farm.com.sa/public/uploads/items/71/thumbnail_1747159000.webp
en,76-41,Coca Cola 150 G,Supermarket///Retail///Beverages,,,Coca Cola,2.25,2.25,piece,,881,0.34,https://go.farm.com.sa/public/uploads/items/76/thumbnail_1747159000.webp
en,76-1168,Coca Cola 150 ML × 12,Supermarket///Retail///Beverages,,,Coca Cola,24.95,24.95,piece,,1000,3.74,https://go.farm.com.sa/public/uploads/items/76/thumbnail_1747159000.webp
en,31608-440,KINZA CARBONATED DRINK BLACK CURRANT 360 ML,Supermarket///Retail///Beverages,,,KINZA CARBONATED DRINK BLACK CURRANT,2.75,2.75,piece,,100,0.41,https://go.farm.com.sa/public/uploads/items/31608/thumbnail_1750338707.webp
en,13637-1168,Shani Soft Drink Strawberry and Raspberry 150 ML × 12,Supermarket///Retail///Beverages,,,Shani Soft Drink Strawberry and Raspberry,19.95,19.95,piece,,47,2.99,https://go.farm.com.sa/public/uploads/items/13637/thumbnail_1747159105.webp
en,17630-2842,Shani Fruit Soft Drink 30 × 150 ML,Supermarket///Retail///Beverages,,,Shani Fruit Soft Drink,58.75,58.75,piece,,18,8.81,https://go.farm.com.sa/public/uploads/items/17630/thumbnail_1747159105.webp
en,17662-1172,Shani Soft Drink Fruits 355 ML × 24,Supermarket///Retail///Beverages,,,Shani Soft Drink Fruits,63.95,63.95,piece,,10,9.59,https://go.farm.com.sa/public/uploads/items/17662/thumbnail_1747159105.webp
en,2491-38,Shani Soft Drink 250 ML,Supermarket///Retail///Beverages,,,Shani Soft Drink,2.5,2.5,piece,,247,0.38,https://go.farm.com.sa/public/uploads/items/2491/thumbnail_1747159000.webp
en,105-43,Shani Soft Drink Can 355 ML,Supermarket///Retail///Beverages,,,Shani Soft Drink Can,2.75,2.75,piece,,243,0.41,https://go.farm.com.sa/public/uploads/items/105/thumbnail_1747159000.webp
en,79-42,Shani Soft Drink Can 150 ML,Supermarket///Retail///Beverages,,,Shani Soft Drink Can,2.0,2,piece,,566,0.3,https://go.farm.com.sa/public/uploads/items/79/thumbnail_1747159000.webp
en,17671-58,Vimto Soft Drink Fruits Flavored 250 ML × 6,Supermarket///Retail///Beverages,,,Vimto Soft Drink Fruits Flavored,11.95,11.95,piece,,54,1.79,https://go.farm.com.sa/public/uploads/items/17671/thumbnail_1747159105.webp
en,16869-1168,Sprite Soft Drink 150 ML × 12,Supermarket///Retail///Beverages,,,Sprite Soft Drink,24.95,24.95,piece,,102,3.74,https://go.farm.com.sa/public/uploads/items/16869/thumbnail_1747159105.webp
en,16813-2675,Mirinda Soft Drink Citrus 355 ML × 18,Supermarket///Retail///Beverages,,,Mirinda Soft Drink Citrus,47.95,47.95,piece,,113,7.19,https://go.farm.com.sa/public/uploads/items/16813/thumbnail_1747159105.webp
en,16759-38,Aquafina Carbonated Water 250 ML,Supermarket///Retail///Beverages,,,Aquafina Carbonated Water,1.5,1.5,piece,,826,0.23,https://go.farm.com.sa/public/uploads/items/16759/thumbnail_1747159105.webp
en,15419-48,Rita Soft Drink Red 240 ML,Supermarket///Retail///Beverages,,,Rita Soft Drink Red,1.95,1.95,piece,,986,0.29,https://go.farm.com.sa/public/uploads/items/15419/thumbnail_1747159563.webp
en,14191-1917,Rita Soft Drink Blue   240 ML,Supermarket///Retail///Beverages,,,Rita Soft Drink Blue ,1.95,1.95,piece,,481,0.29,https://go.farm.com.sa/public/uploads/items/14191/thumbnail_1747159563.webp
en,14161-52,Reta Red Soft Drink 275 ML,Supermarket///Retail///Beverages,,,Reta Red Soft Drink,3.5,3.5,piece,,66,0.53,https://go.farm.com.sa/public/uploads/items/14161/thumbnail_1747159563.webp
en,14597-52,Rita Soft Drink Blue 275 ML,Supermarket///Retail///Beverages,,,Rita Soft Drink Blue,3.5,3.5,piece,,68,0.53,https://go.farm.com.sa/public/uploads/items/14597/thumbnail_1747159000.webp
en,13675-35,Green Soft Drink Lemon Lime 330 ML,Supermarket///Retail///Beverages,,,Green Soft Drink Lemon Lime,5.0,5,piece,,101,0.75,https://go.farm.com.sa/public/uploads/items/13675/thumbnail_1747159105.webp
en,13670-45,Britvic Soft Drink Bitter Lemon Flavor 300 ML,Supermarket///Retail///Beverages,,,Britvic Soft Drink Bitter Lemon Flavor,4.0,4,piece,,552,0.6,https://go.farm.com.sa/public/uploads/items/13670/thumbnail_1747159105.webp
en,13666-45,Britvic Soft Drink With Ginger Flavor 300 ML,Supermarket///Retail///Beverages,,,Britvic Soft Drink With Ginger Flavor,4.0,4,piece,,617,0.6,https://go.farm.com.sa/public/uploads/items/13666/thumbnail_1747159105.webp
en,13656-45,Britvic Soft Drink Refreshing Soda Water 300 ML,Supermarket///Retail///Beverages,,,Britvic Soft Drink Refreshing Soda Water,3.0,3,piece,,667,0.45,https://go.farm.com.sa/public/uploads/items/13656/thumbnail_1747159105.webp
en,13615-1163,Mirinda Soft Drink Orange 355 ML × 6,Supermarket///Retail///Beverages,,,Mirinda Soft Drink Orange,16.25,16.25,piece,,189,2.44,https://go.farm.com.sa/public/uploads/items/13615/thumbnail_1747159105.webp
en,13602-36,Sprite Soft Drink 2.2 L,Supermarket///Retail///Beverages,,,Sprite Soft Drink,7.5,7.5,piece,,32,1.13,https://go.farm.com.sa/public/uploads/items/13602/thumbnail_1747159105.webp
en,2499-38,Rauch Sparkling Drink Red Grape 250 ML,Supermarket///Retail///Beverages,,,Rauch Sparkling Drink Red Grape,6.95,6.95,piece,,132,1.04,https://go.farm.com.sa/public/uploads/items/2499/thumbnail_1747159000.webp
en,2488-441,Mirinda Soft Drink Can 325 ML × 24,Supermarket///Retail///Beverages,,,Mirinda Soft Drink Can,56.95,56.95,piece,,37,8.54,https://go.farm.com.sa/public/uploads/items/2488/thumbnail_1747159000.webp
en,2487-441,Mountain Dew Soft Drink Can 325 ML × 24,Supermarket///Retail///Beverages,,,Mountain Dew Soft Drink Can,56.95,56.95,piece,,14,8.54,https://go.farm.com.sa/public/uploads/items/2487/thumbnail_1747159000.webp
en,2486-441,Mirinda Oranges Soft Drink Can 325 ML × 24,Supermarket///Retail///Beverages,,,Mirinda Oranges Soft Drink Can,56.95,56.95,piece,,17,8.54,https://go.farm.com.sa/public/uploads/items/2486/thumbnail_1747159000.webp
en,13677-77,Green Soft Drink Lemon Lime 330 ML × 6,Supermarket///Retail///Beverages,,,Green Soft Drink Lemon Lime,29.5,29.5,piece,,16,4.43,https://go.farm.com.sa/public/uploads/items/13677/thumbnail_1747159105.webp
en,88-44,Mountain Dew Soft Drink Bottle 500 ML,Supermarket///Retail///Beverages,,,Mountain Dew Soft Drink Bottle,3.0,3,piece,,288,0.45,https://go.farm.com.sa/public/uploads/items/88/thumbnail_1747159000.webp
en,96-36,Mountain Dew Soft Drink 2.2 L,Supermarket///Retail///Beverages,,,Mountain Dew Soft Drink,7.75,7.75,piece,,912,1.16,https://go.farm.com.sa/public/uploads/items/96/thumbnail_1747159000.webp
en,96-1164,Mountain Dew Soft Drink 2.2 L × 6,Supermarket///Retail///Beverages,,,Mountain Dew Soft Drink,45.95,45.95,piece,,152,6.89,https://go.farm.com.sa/public/uploads/items/96/thumbnail_1747159000.webp
en,102-43,Mirinda Soft Drink Can 355 ML,Supermarket///Retail///Beverages,,,Mirinda Soft Drink Can,2.75,2.75,piece,,2049,0.41,https://go.farm.com.sa/public/uploads/items/102/thumbnail_1747159000.webp
en,155-38,Vimto Soft Drink Fruit Flavored 250 ML,Supermarket///Retail///Beverages,,,Vimto Soft Drink Fruit Flavored,2.25,2.25,piece,,325,0.34,https://go.farm.com.sa/public/uploads/items/155/thumbnail_1747159000.webp
en,155-1187,Vimto Soft Drink Fruit Flavored 250 × 12,Supermarket///Retail///Beverages,,,Vimto Soft Drink Fruit Flavored,23.5,23.5,piece,,27,3.53,https://go.farm.com.sa/public/uploads/items/155/thumbnail_1747159000.webp
en,165-35,Vimto Fruit Flavored Drink 330 ML,Supermarket///Retail///Beverages,,,Vimto Fruit Flavored Drink,3.25,3.25,piece,,109,0.49,https://go.farm.com.sa/public/uploads/items/165/thumbnail_1747159000.webp
en,238-38,Vimto Soft Drink Blue Raspberry Can 250 ML,Supermarket///Retail///Beverages,,,Vimto Soft Drink Blue Raspberry Can,2.25,2.25,piece,,51,0.34,https://go.farm.com.sa/public/uploads/items/238/thumbnail_1747159000.webp
en,63-37,Sprite Soft Drink Bottle 1 L,Supermarket///Retail///Beverages,,,Sprite Soft Drink Bottle,4.0,4,piece,,63,0.6,https://go.farm.com.sa/public/uploads/items/63/thumbnail_1747159000.webp
en,63-46,Sprite Soft Drink Bottle 1 L × 6,Supermarket///Retail///Beverages,,,Sprite Soft Drink Bottle,24.0,24,piece,,10,3.6,https://go.farm.com.sa/public/uploads/items/63/thumbnail_1747159000.webp
en,18775-37,Fanta Soft Drink Citrus 1 L,Supermarket///Retail///Beverages,,,Fanta Soft Drink Citrus,4.0,4,piece,,216,0.6,https://go.farm.com.sa/public/uploads/items/18775/thumbnail_1747159442.webp
en,18737-36,Mirinda Soft Drink Orange 2.2 L,Supermarket///Retail///Beverages,,,Mirinda Soft Drink Orange,7.75,7.75,piece,,10000,1.16,https://go.farm.com.sa/public/uploads/items/18737/thumbnail_1747159442.webp
en,18106-36,Fanta Soft Drink With Strawberry Flavor 2.2 L,Supermarket///Retail///Beverages,,,Fanta Soft Drink With Strawberry Flavor,7.5,7.5,piece,,147,1.13,https://go.farm.com.sa/public/uploads/items/18106/thumbnail_1747159442.webp
en,18104-36,Fanta Soft Drink With Citrus 2.2 L,Supermarket///Retail///Beverages,,,Fanta Soft Drink With Citrus,7.5,7.5,piece,,30,1.13,https://go.farm.com.sa/public/uploads/items/18104/thumbnail_1747159442.webp
en,18102-1178,Fanta Soft Drink Strawberry 320 ML × 24,Supermarket///Retail///Beverages,,,Fanta Soft Drink Strawberry,57.95,57.95,piece,,16,8.69,https://go.farm.com.sa/public/uploads/items/18102/thumbnail_1747159442.webp
en,18099-2909,Fanta Soft Drink Orange 320 ML × 12,Supermarket///Retail///Beverages,,,Fanta Soft Drink Orange,57.95,57.95,piece,,10,8.69,https://go.farm.com.sa/public/uploads/items/18099/thumbnail_1747159442.webp
en,17969-1172,Mirinda Citrus Can 355 ML × 24,Supermarket///Retail///Beverages,,,Mirinda Citrus Can,63.95,63.95,piece,,85,9.59,https://go.farm.com.sa/public/uploads/items/17969/thumbnail_1747159442.webp
en,17642-77,Holsten Malt Beverage Cranberry 330 ML × 6,Supermarket///Retail///Beverages,,,Holsten Malt Beverage Cranberry,31.95,31.95,piece,,25,4.79,https://go.farm.com.sa/public/uploads/items/17642/thumbnail_1747159105.webp
en,17641-1172,Mirinda Soft Drink Green Apple 355 ML × 24,Supermarket///Retail///Beverages,,,Mirinda Soft Drink Green Apple,63.95,63.95,piece,,30,9.59,https://go.farm.com.sa/public/uploads/items/17641/thumbnail_1747159105.webp
en,17637-1171,Mirinda Soft Drink Citrus 1 L × 12,Supermarket///Retail///Beverages,,,Mirinda Soft Drink Citrus,59.95,59.95,piece,,5,8.99,https://go.farm.com.sa/public/uploads/items/17637/thumbnail_1747159105.webp
en,17635-1167,Mirinda Soft Drink Citrus 2.25 L × 6,Supermarket///Retail///Beverages,,,Mirinda Soft Drink Citrus,53.95,53.95,piece,,13,8.09,https://go.farm.com.sa/public/uploads/items/17635/thumbnail_1747159105.webp
en,17669-77,Vimto Soft Drink 330 ML × 6,Supermarket///Retail///Beverages,,,Vimto Soft Drink,18.95,18.95,piece,,19,2.84,https://go.farm.com.sa/public/uploads/items/17669/thumbnail_1747159105.webp
en,17659-1172,Mountain Dew Soft Drink 355 ML × 24,Supermarket///Retail///Beverages,,,Mountain Dew Soft Drink,63.95,63.95,piece,,23,9.59,https://go.farm.com.sa/public/uploads/items/17659/thumbnail_1747159105.webp
en,17656-1172,Mirinda Soft Drink Orange 355 ML × 24,Supermarket///Retail///Beverages,,,Mirinda Soft Drink Orange,63.95,63.95,piece,,47,9.59,https://go.farm.com.sa/public/uploads/items/17656/thumbnail_1747159105.webp
en,17482-212,La Celebracion Soft Drink Red Grape 750 ML,Supermarket///Retail///Beverages,,,La Celebracion Soft Drink Red Grape,39.95,39.95,piece,,20,5.99,https://go.farm.com.sa/public/uploads/items/17482/thumbnail_1747159105.webp
en,17479-212,La Celebracion Soft Drink Peache 750 ML,Supermarket///Retail///Beverages,,,La Celebracion Soft Drink Peache,39.95,39.95,piece,,15,5.99,https://go.farm.com.sa/public/uploads/items/17479/thumbnail_1747159105.webp
en,17081-44,Mirinda Soft Drink Orange 500 ML,Supermarket///Retail///Beverages,,,Mirinda Soft Drink Orange,3.0,3,piece,,22,0.45,https://go.farm.com.sa/public/uploads/items/17081/thumbnail_1747159105.webp
en,15445-58,Mirinda Soft Drink Orange 250 ML × 6,Supermarket///Retail///Beverages,,,Mirinda Soft Drink Orange,11.95,11.95,piece,,45,1.79,https://go.farm.com.sa/public/uploads/items/15445/thumbnail_1747159563.webp
en,15431-1163,Mountain Dew Soft Drink 355 ML × 6,Supermarket///Retail///Beverages,,,Mountain Dew Soft Drink,16.25,16.25,piece,,1000,2.44,https://go.farm.com.sa/public/uploads/items/15431/thumbnail_1747159563.webp
en,15430-1163,Mirinda Soft Drink Citrus 355 ML × 6,Supermarket///Retail///Beverages,,,Mirinda Soft Drink Citrus,16.25,16.25,piece,,999,2.44,https://go.farm.com.sa/public/uploads/items/15430/thumbnail_1747159563.webp
en,15424-38,Klasse Malt Deverage With Strawberry 250 ML,Supermarket///Retail///Beverages,,,Klasse Malt Deverage With Strawberry,2.5,2.5,piece,,12,0.38,https://go.farm.com.sa/public/uploads/items/15424/thumbnail_1747159563.webp
en,14489-38,Mirinda Soft Drink Citrus 250 ML,Supermarket///Retail///Beverages,,,Mirinda Soft Drink Citrus,2.5,2.5,piece,,1000,0.38,https://go.farm.com.sa/public/uploads/items/14489/thumbnail_1747159000.webp
en,14467-48,Rita Soft Drink Raspberry 240 ML,Supermarket///Retail///Beverages,,,Rita Soft Drink Raspberry,1.95,1.95,piece,,20,0.29,https://go.farm.com.sa/public/uploads/items/14467/thumbnail_1747159000.webp
en,14192-1960,Rita Soft Drink 240 ML × 30,Supermarket///Retail///Beverages,,,Rita Soft Drink,70.0,70,piece,,32,10.5,https://go.farm.com.sa/public/uploads/items/14192/thumbnail_1747159563.webp
en,14192-1917,Rita Soft Drink  240 ML,Supermarket///Retail///Beverages,,,Rita Soft Drink,56.95,56.95,piece,,1000,8.54,https://go.farm.com.sa/public/uploads/items/14192/thumbnail_1747159563.webp
en,14107-1954,Perrier Carbonated Water Lemon Flavor 250 ML × 10,Supermarket///Retail///Beverages,,,Perrier Carbonated Water Lemon Flavor,48.5,48.5,piece,,4,7.28,https://go.farm.com.sa/public/uploads/items/14107/thumbnail_1747159563.webp
en,13771-440,Mirinda Soft Drink Citrus 360 ML,Supermarket///Retail///Beverages,,,Mirinda Soft Drink Citrus,3.0,3,piece,,587,0.45,https://go.farm.com.sa/public/uploads/items/13771/thumbnail_1747159105.webp
en,13770-440,Mirinda Soft Drink Orange 360 ML,Supermarket///Retail///Beverages,,,Mirinda Soft Drink Orange,3.0,3,piece,,214,0.45,https://go.farm.com.sa/public/uploads/items/13770/thumbnail_1747159105.webp
en,13626-38,Mirinda Soft Drink Citrus 250 ML,Supermarket///Retail///Beverages,,,Mirinda Soft Drink Citrus,2.5,2.5,piece,,17,0.38,https://go.farm.com.sa/public/uploads/items/13626/thumbnail_1747159105.webp
en,13620-1163,Mountain Dew Soft Drink 355 ML × 6,Supermarket///Retail///Beverages,,,Mountain Dew Soft Drink,16.25,16.25,piece,,95,2.44,https://go.farm.com.sa/public/uploads/items/13620/thumbnail_1747159105.webp
en,13669-1233,Britvic Carbonated Water Ginger 300 ML × 6,Supermarket///Retail///Beverages,,,Britvic Carbonated Water Ginger,22.95,22.95,piece,,102,3.44,https://go.farm.com.sa/public/uploads/items/13669/thumbnail_1747159105.webp
en,13665-52,Freez Soft Drink Mango & Peach 275 ML,Supermarket///Retail///Beverages,,,Freez Soft Drink Mango & Peach,6.95,6.95,piece,,172,1.04,https://go.farm.com.sa/public/uploads/items/13665/thumbnail_1747159105.webp
en,13664-52,Freez Soft Drink Blue Hawai 275 ML,Supermarket///Retail///Beverages,,,Freez Soft Drink Blue Hawai,6.95,6.95,piece,,18,1.04,https://go.farm.com.sa/public/uploads/items/13664/thumbnail_1747159105.webp
en,13663-52,Freez Soft Drink Strawberry 275 ML,Supermarket///Retail///Beverages,,,Freez Soft Drink Strawberry,6.95,6.95,piece,,54,1.04,https://go.farm.com.sa/public/uploads/items/13663/thumbnail_1747159105.webp
en,13660-1233,Britvic Carbonated Water Indian Tonic 300 ML × 6,Supermarket///Retail///Beverages,,,Britvic Carbonated Water Indian Tonic,22.95,22.95,piece,,135,3.44,https://go.farm.com.sa/public/uploads/items/13660/thumbnail_1747159105.webp
en,13676-38,Rita Soft Drink Raspberry With Musk 250 ML,Supermarket///Retail///Beverages,,,Rita Soft Drink Raspberry With Musk,1.95,1.95,piece,,51,0.29,https://go.farm.com.sa/public/uploads/items/13676/thumbnail_1747159105.webp
en,13674-48,Rita Soft Drink Mixed Berries 240 ML,Supermarket///Retail///Beverages,,,Rita Soft Drink Mixed Berries,1.95,1.95,piece,,68,0.29,https://go.farm.com.sa/public/uploads/items/13674/thumbnail_1747159105.webp
en,13659-45,Britvic Soft Drink Indian Tonic Water 300 ML,Supermarket///Retail///Beverages,,,Britvic Soft Drink Indian Tonic Water,4.0,4,piece,,814,0.6,https://go.farm.com.sa/public/uploads/items/13659/thumbnail_1747159105.webp
en,13654-1233,Britvic Carbonated Water 300 ML × 6,Supermarket///Retail///Beverages,,,Britvic Carbonated Water,16.95,16.95,piece,,111,2.54,https://go.farm.com.sa/public/uploads/items/13654/thumbnail_1747159105.webp
en,13651-50,Fanta Soft Drink Strawberry 320 ML,Supermarket///Retail///Beverages,,,Fanta Soft Drink Strawberry,2.5,2.5,piece,,404,0.38,https://go.farm.com.sa/public/uploads/items/13651/thumbnail_1747159105.webp
en,13650-50,Sprite Soft Drink 320 ML,Supermarket///Retail///Beverages,,,Sprite Soft Drink,2.5,2.5,piece,,132,0.38,https://go.farm.com.sa/public/uploads/items/13650/thumbnail_1747159105.webp
en,13648-50,Fanta Soft Drink Citrus 320 ML,Supermarket///Retail///Beverages,,,Fanta Soft Drink Citrus,2.5,2.5,piece,,34,0.38,https://go.farm.com.sa/public/uploads/items/13648/thumbnail_1747159105.webp
en,13643-58,Mirinda Soft Drink Orange 250 ML × 6,Supermarket///Retail///Beverages,,,Mirinda Soft Drink Orange,11.95,11.95,piece,,45,1.79,https://go.farm.com.sa/public/uploads/items/13643/thumbnail_1747159105.webp
en,13636-1169,Mirinda Soft Drink Orange 150 ML × 30,Supermarket///Retail///Beverages,,,Mirinda Soft Drink Orange,58.75,58.75,piece,,35,8.81,https://go.farm.com.sa/public/uploads/items/13636/thumbnail_1747159105.webp
en,13616-1163,Mirinda Soft Drink Strawberry 355 ML × 6,Supermarket///Retail///Beverages,,,Mirinda Soft Drink Strawberry,16.25,16.25,piece,,34,2.44,https://go.farm.com.sa/public/uploads/items/13616/thumbnail_1747159105.webp
en,13613-1163,Mirinda Soft Drink Citrus 355 ML × 6,Supermarket///Retail///Beverages,,,Mirinda Soft Drink Citrus,16.25,16.25,piece,,341,2.44,https://go.farm.com.sa/public/uploads/items/13613/thumbnail_1747159105.webp
en,2544-37,Rauch Sparkling Drink Peach 1 L,Supermarket///Retail///Beverages,,,Rauch Sparkling Drink Peach,22.5,22.5,piece,,34,3.38,https://go.farm.com.sa/public/uploads/items/2544/thumbnail_1747159000.webp
en,2541-38,Rauch Sparkling Peach Drink 250 ML,Supermarket///Retail///Beverages,,,Rauch Sparkling Peach Drink,6.5,6.5,piece,,90,0.98,https://go.farm.com.sa/public/uploads/items/2541/thumbnail_1747159000.webp
en,2484-1172,Mirinda Soft Drink Strawberry 355 ML × 24,Supermarket///Retail///Beverages,,,Mirinda Soft Drink Strawberry,63.95,63.95,piece,,8,9.59,https://go.farm.com.sa/public/uploads/items/2484/thumbnail_1747159000.webp
